customer_id,current_logins,current_feature_usage,current_session_mins,current_api_calls,current_support_tickets,login_trend_3w,feature_trend_3w,session_trend_3w,api_trend_3w,avg_logins_4w,avg_session_4w,avg_api_4w,total_tickets_4w,login_volatility,session_volatility,total_weeks,plan,industry,monthly_revenue,nps_score,feature_adoption_rate,churned,plan_encoded,industry_encoded,churn_probability,risk_level
CUST11083,1,5,5,93,0,-0.333,0.333,-4.667,16.0,2.5,18.5,75.0,0,1.291,9.469,5,growth,edtech,2999,7,0.37,True,1,1,0.99558485,High
CUST11084,5,5,27,28,0,0.0,0.333,3.0,-30.0,4.25,27.5,99.25,0,1.5,9.183,14,starter,logistics,999,1,0.17,False,3,4,0.04799631,Low
CUST11085,3,3,17,72,0,-0.667,-1.333,-2.667,-19.667,4.5,24.5,94.5,0,1.291,6.137,49,growth,fintech,2999,7,0.63,False,1,2,0.1635428,Low
CUST11086,4,7,23,155,0,0.667,0.333,-1.0,28.333,3.5,27.0,103.5,0,1.0,5.477,40,growth,saas,2999,6,0.49,False,1,5,0.00018216137,Low
CUST11087,4,4,20,56,0,0.333,0.333,-3.333,-17.333,3.0,24.0,76.25,2,2.16,4.899,15,growth,healthtech,2999,7,0.93,True,1,3,0.98155266,High
CUST11088,7,3,24,119,0,1.0,-1.0,1.333,-21.333,5.75,25.75,115.75,0,1.258,5.439,34,growth,fintech,2999,6,0.43,False,1,2,0.0003748151,Low
CUST11089,4,15,30,115,0,-0.333,-0.667,1.667,-2.0,4.25,26.5,101.75,0,0.5,3.697,13,enterprise,ecommerce,19999,2,0.46,False,0,0,0.032998323,Low
CUST11090,4,8,19,36,0,-0.667,-1.667,-4.667,-22.333,4.25,23.25,87.5,1,1.258,7.5,7,pro,healthtech,7999,1,0.79,True,2,3,0.93456733,High
CUST11091,2,8,23,29,0,-0.333,-1.0,1.667,-14.333,2.5,17.0,56.75,0,0.577,10.424,7,pro,edtech,7999,10,0.7,True,2,1,0.98484427,High
CUST11092,6,11,19,194,0,1.0,1.333,0.0,24.667,5.75,19.25,124.25,0,1.893,2.872,27,pro,edtech,7999,3,0.34,False,2,1,4.7820537e-05,Low
CUST11093,4,0,28,92,0,-0.667,0.0,2.0,0.333,5.25,21.75,107.0,0,0.957,4.5,21,starter,ecommerce,999,2,0.79,False,3,0,0.01587438,Low
CUST11094,3,4,16,118,0,-0.333,-1.0,-5.667,3.333,5.0,18.5,127.5,0,1.826,10.472,8,growth,ecommerce,2999,10,0.3,False,1,0,0.007992345,Low
CUST11095,7,4,24,124,1,0.333,0.667,-0.667,8.333,6.0,24.75,106.5,1,0.816,10.243,10,growth,fintech,2999,3,0.98,False,1,2,0.0018553399,Low
CUST11096,4,0,20,42,0,0.0,-1.667,-4.333,-27.333,3.25,23.75,84.5,0,0.957,9.605,22,growth,healthtech,2999,7,0.87,True,1,3,0.997519,High
CUST11097,2,3,22,112,1,-1.0,0.0,-0.333,12.0,4.5,21.75,105.0,1,2.082,5.795,42,growth,logistics,2999,7,0.98,False,1,4,0.17254828,Low
CUST11098,4,9,17,122,0,-0.333,0.0,1.0,17.333,4.25,18.0,99.0,0,0.957,4.243,50,pro,edtech,7999,1,0.24,False,2,1,0.0042465143,Low
CUST11099,2,0,10,46,0,-0.333,-0.667,-4.667,-28.333,3.5,22.0,72.75,0,1.291,10.954,6,growth,healthtech,2999,10,0.3,True,1,3,0.99819726,High
CUST11100,5,9,17,83,0,0.0,-1.0,-6.333,-12.0,5.5,23.5,111.25,2,1.732,9.609,23,pro,ecommerce,7999,9,0.19,True,2,0,0.81013393,High
CUST11101,5,11,15,102,0,-0.333,0.333,-2.667,6.0,5.75,21.5,110.5,2,0.5,4.655,50,pro,fintech,7999,4,0.47,True,2,2,0.0016700537,Low
CUST11102,3,1,7,47,0,0.0,-0.667,-6.333,-17.0,3.25,17.75,73.0,0,0.5,8.539,45,starter,saas,999,4,0.5,True,3,5,0.9921108,High
CUST11103,6,3,13,117,0,0.333,-1.0,-3.333,4.0,5.5,24.75,93.5,0,0.577,9.251,8,growth,saas,2999,5,0.86,False,1,5,0.0067506297,Low
CUST11104,7,12,25,145,0,0.667,-0.667,1.667,18.0,5.25,24.75,129.25,0,1.258,3.686,52,enterprise,saas,19999,4,0.28,False,0,5,0.00013285823,Low
CUST11105,3,2,37,60,0,-1.333,0.0,4.333,1.667,5.5,25.75,76.5,0,1.732,7.805,33,starter,edtech,999,4,0.13,False,3,1,0.031175472,Low
CUST11106,5,4,34,70,0,-0.333,1.0,1.0,-7.667,4.75,28.75,100.0,0,0.957,4.787,4,starter,logistics,999,4,0.4,False,3,4,0.022503892,Low
CUST11107,3,5,26,80,0,-1.0,-0.333,2.333,-19.667,3.75,26.5,101.75,0,1.708,5.568,23,growth,healthtech,2999,6,0.67,True,1,3,0.88461393,High
CUST11108,2,4,29,81,0,-1.0,-0.333,-1.667,-13.667,3.5,31.0,104.5,0,1.291,2.944,41,growth,ecommerce,2999,3,0.21,True,1,0,0.9646948,High
CUST11109,5,19,34,123,0,-0.333,2.667,3.0,6.0,5.0,26.75,102.25,0,0.816,7.5,48,enterprise,fintech,19999,5,0.74,False,0,2,0.0009593972,Low
CUST11110,6,7,34,105,0,1.333,1.0,1.667,7.667,4.5,27.25,85.75,0,1.915,6.702,28,growth,edtech,2999,10,0.63,False,1,1,0.0027026231,Low
CUST11111,3,6,16,116,0,-0.667,0.667,-2.0,22.667,4.0,19.5,90.25,0,1.155,3.512,10,growth,ecommerce,2999,10,0.84,False,1,0,0.0062104445,Low
CUST11112,6,1,28,78,0,0.333,-0.667,0.0,-17.333,4.25,24.0,112.75,1,1.5,6.733,42,growth,ecommerce,2999,10,0.9,False,1,0,0.012517595,Low
CUST11113,8,16,26,93,0,0.667,1.667,-0.333,9.333,5.5,22.25,101.75,1,1.915,6.397,4,enterprise,edtech,19999,7,0.47,False,0,1,0.0021406494,Low
CUST11114,8,5,30,69,0,0.333,1.333,2.333,-16.667,6.25,21.75,84.0,0,1.708,10.905,5,starter,saas,999,10,0.26,False,3,5,0.035917573,Low
CUST11115,4,3,16,72,0,-0.667,0.667,-3.667,-12.333,4.25,22.5,84.75,0,1.708,7.681,7,starter,logistics,999,9,0.24,False,3,4,0.24755093,Low
CUST11116,1,0,4,68,0,-0.667,-0.333,-1.667,5.333,2.5,12.75,70.0,1,1.0,8.539,19,starter,saas,999,9,0.63,True,3,5,0.99875045,High
CUST11117,8,1,26,72,0,1.333,0.0,0.0,-19.333,4.25,18.0,103.75,0,2.63,9.238,36,starter,saas,999,10,0.27,False,3,5,0.05608438,Low
CUST11118,6,5,20,107,0,0.333,1.0,-1.333,-10.333,5.0,22.25,110.0,1,0.816,7.932,42,growth,saas,2999,2,0.22,False,1,5,0.006477772,Low
CUST11119,3,10,30,31,0,0.0,-1.0,2.0,-19.0,3.5,30.0,80.25,0,1.732,5.354,31,pro,fintech,7999,6,0.64,False,2,2,0.101916425,Low
CUST11120,4,0,20,48,0,-0.667,0.0,-2.0,-24.667,5.25,17.0,83.0,0,1.5,7.528,23,starter,edtech,999,6,0.9,True,3,1,0.9479477,High
CUST11121,5,14,24,76,0,-0.333,-1.0,3.333,-16.333,5.5,23.25,97.25,0,0.577,6.5,10,enterprise,logistics,19999,8,0.71,False,0,4,0.015382355,Low
CUST11122,5,2,24,96,0,-1.0,-1.667,-1.667,-4.667,5.25,21.75,85.25,1,2.5,6.076,44,growth,ecommerce,2999,7,0.99,True,1,0,0.83362937,High
CUST11123,3,3,16,82,1,-1.0,0.0,-0.667,-1.667,5.0,20.5,96.25,1,1.826,4.203,24,starter,logistics,999,4,0.15,True,3,4,0.9511753,High
CUST11124,2,0,25,82,1,0.0,-0.667,-1.0,-1.667,2.75,25.75,71.0,1,0.957,1.708,41,starter,edtech,999,4,0.34,True,3,1,0.99842167,High
CUST11125,6,5,40,82,0,0.667,-0.333,2.333,7.333,5.75,39.0,88.25,0,1.258,4.546,50,growth,ecommerce,2999,4,0.26,False,1,0,0.002729257,Low
CUST11126,3,6,31,122,1,-0.667,0.0,-1.333,11.0,4.0,30.75,102.5,1,1.155,5.439,21,growth,edtech,2999,10,0.97,False,1,1,0.00972679,Low
CUST11127,5,3,11,73,1,0.667,-0.667,0.667,-0.333,3.75,15.5,64.25,2,0.957,6.608,10,growth,ecommerce,2999,8,0.92,True,1,0,0.9988218,High
CUST11128,5,3,19,71,0,-0.667,-0.333,2.0,-13.667,6.0,26.0,88.25,1,2.582,11.916,17,growth,logistics,2999,7,0.75,False,1,4,0.083591,Low
CUST11129,0,0,0,64,1,-1.333,0.0,-5.667,-9.0,3.0,12.75,77.0,1,2.16,8.846,10,starter,ecommerce,999,7,0.97,True,3,0,0.9993573,High
CUST11130,6,0,0,85,0,0.333,0.0,-6.0,6.0,5.75,11.75,57.75,1,0.5,8.016,19,starter,logistics,999,6,0.93,True,3,4,0.9766782,High
CUST11131,4,3,13,126,0,-0.333,-1.0,-6.333,6.667,5.0,22.25,103.0,0,0.816,8.77,17,starter,saas,999,9,0.3,False,3,5,0.019807119,Low
CUST11132,2,0,25,83,0,-2.0,-1.333,-0.333,3.333,5.0,22.75,91.0,1,2.449,6.551,28,starter,edtech,999,2,0.24,True,3,1,0.98308796,High
CUST11133,3,0,19,108,0,-0.333,-1.333,-0.667,6.333,5.25,22.75,86.5,0,2.062,4.349,18,starter,saas,999,6,0.3,False,3,5,0.10848435,Low
CUST11134,6,4,32,102,0,0.0,-0.667,-0.333,5.667,4.75,28.0,80.25,1,1.5,6.88,42,growth,fintech,2999,10,0.75,False,1,2,0.037316196,Low
CUST11135,5,9,27,108,0,0.0,-0.333,2.333,3.0,4.5,22.0,123.75,0,0.577,6.272,27,pro,edtech,7999,9,0.46,False,2,1,0.00054827484,Low
CUST11136,2,3,13,75,0,-1.333,1.0,4.333,-1.667,4.75,16.25,79.5,0,2.217,12.685,39,starter,saas,999,10,0.66,True,3,5,0.92240524,High
CUST11137,4,2,15,79,0,0.0,0.333,-0.667,-1.0,3.5,18.5,88.75,0,0.577,3.416,4,starter,ecommerce,999,3,0.52,True,3,0,0.9793067,High
CUST11138,4,7,34,78,0,0.0,0.333,0.667,3.667,4.0,22.5,71.25,0,0.816,12.261,25,growth,edtech,2999,7,0.57,True,1,1,0.95935994,High
CUST11139,1,12,10,70,0,-2.0,1.0,-3.333,-18.667,4.0,17.75,78.75,1,2.582,5.909,20,pro,logistics,7999,7,0.15,True,2,4,0.95462143,High
CUST11140,5,7,18,115,0,0.667,-0.333,-3.333,1.667,4.5,31.75,120.5,1,1.291,10.966,46,pro,edtech,7999,10,0.85,False,2,1,0.0052364515,Low
CUST11141,7,2,23,97,0,1.0,-0.667,-0.333,-7.0,5.0,24.0,100.5,0,1.414,7.789,28,starter,saas,999,3,0.89,False,3,5,0.008570052,Low
CUST11142,3,11,26,130,0,-0.667,0.667,1.333,12.333,4.5,31.75,121.0,0,1.0,9.106,52,pro,logistics,7999,1,0.35,False,2,4,0.00017323729,Low
CUST11143,5,6,31,115,0,0.333,0.333,6.0,-11.333,4.25,24.5,102.75,1,0.957,10.247,41,growth,fintech,2999,10,0.69,True,1,2,0.7176489,High
CUST11144,7,3,27,89,0,0.333,1.0,2.667,-1.0,6.25,25.0,88.25,1,0.957,5.164,8,starter,saas,999,3,0.66,False,3,5,0.17430587,Low
CUST11145,5,2,26,152,0,0.0,-2.0,-0.333,25.333,6.5,26.25,108.5,0,1.915,7.365,29,growth,logistics,2999,3,0.98,False,1,4,0.000120826255,Low
CUST11146,6,4,21,129,1,0.0,-2.0,-2.0,22.333,5.0,18.5,107.25,2,1.414,7.55,42,growth,logistics,2999,5,0.15,False,1,4,0.0025074007,Low
CUST11147,7,1,18,141,0,1.333,0.333,1.667,-2.333,5.0,17.25,129.25,1,1.633,2.986,47,starter,ecommerce,999,1,0.49,False,3,0,0.0032930248,Low
CUST11148,1,0,13,83,1,-1.333,-0.333,-3.0,5.667,3.25,17.0,67.0,1,2.63,3.742,39,starter,logistics,999,1,0.89,True,3,4,0.9997861,High
CUST11149,5,15,14,90,0,-0.667,1.667,-3.667,-5.333,5.75,26.25,104.25,0,1.5,10.243,22,enterprise,edtech,19999,2,0.16,False,0,1,0.012705404,Low
CUST11150,8,9,40,84,0,1.333,0.0,1.333,-16.0,5.5,28.0,96.5,0,1.732,12.987,13,pro,ecommerce,7999,3,0.7,False,2,0,0.009748736,Low
CUST11151,6,11,17,119,0,0.333,-0.333,0.333,10.667,5.75,22.75,95.0,0,0.957,7.411,10,pro,fintech,7999,9,0.44,False,2,2,0.00094997126,Low
CUST11152,3,4,27,119,1,-1.0,-0.667,0.0,14.333,4.75,25.0,77.75,2,1.5,7.703,18,growth,saas,2999,9,0.68,True,1,5,0.8268043,High
CUST11153,5,1,20,94,0,-0.333,-0.667,0.0,12.333,4.75,24.75,78.75,0,0.957,9.5,5,starter,saas,999,8,0.79,False,3,5,0.030022847,Low
CUST11154,4,6,25,148,0,-1.0,0.667,4.667,11.667,5.5,30.5,105.5,1,1.732,15.716,34,growth,edtech,2999,3,0.81,False,1,1,0.0012330731,Low
CUST11155,1,6,23,54,0,-2.0,0.0,2.0,-18.333,4.5,17.25,88.25,0,2.517,4.031,18,growth,fintech,2999,4,0.64,False,1,2,0.19250907,Low
CUST11156,4,9,30,97,0,-0.667,-1.0,-0.333,-11.333,5.25,28.75,106.5,1,1.5,2.63,29,pro,healthtech,7999,4,0.79,False,2,3,0.0059167203,Low
CUST11157,5,9,29,67,0,0.0,1.0,-3.333,-14.667,5.75,32.0,106.5,1,0.957,4.69,37,pro,ecommerce,7999,1,0.95,False,2,0,0.0025146143,Low
CUST11158,4,2,26,141,0,-0.333,0.667,-3.333,15.333,5.5,28.75,125.25,1,1.732,7.805,6,starter,logistics,999,2,0.39,False,3,4,0.00092898746,Low
CUST11159,5,0,28,90,0,-0.667,-0.333,-0.333,2.333,4.5,35.5,82.0,0,1.915,8.583,16,starter,healthtech,999,9,0.11,False,3,3,0.08527712,Low
CUST11160,5,17,29,128,0,0.333,0.333,1.0,13.333,4.0,29.75,107.25,0,0.816,3.775,7,enterprise,edtech,19999,1,0.54,False,0,1,0.00030398316,Low
CUST11161,4,0,29,95,0,0.0,-2.0,4.333,11.667,4.0,24.75,74.75,0,0.816,7.182,19,growth,saas,2999,4,0.18,False,1,5,0.39517596,Medium
CUST11162,4,2,30,9,0,0.0,-0.333,-0.333,-47.333,5.5,27.0,92.75,0,1.915,6.683,10,starter,ecommerce,999,7,0.68,False,3,0,0.020677304,Low
CUST11163,5,4,23,115,0,-0.667,0.333,-3.667,-2.0,5.5,28.5,109.5,1,1.0,4.655,38,growth,ecommerce,2999,3,0.86,False,1,0,0.005750568,Low
CUST11164,1,1,15,35,0,-0.667,0.333,-4.667,-20.333,2.75,27.0,69.25,0,1.258,8.124,24,starter,healthtech,999,5,0.17,True,3,3,0.99665266,High
CUST11165,5,4,14,46,0,0.0,-1.667,-5.0,-12.667,3.0,20.25,62.75,1,2.309,8.5,19,pro,logistics,7999,1,0.6,True,2,4,0.99926263,High
CUST11166,2,12,33,73,0,0.0,-0.667,6.333,5.333,4.75,23.25,89.75,0,3.202,10.145,34,enterprise,fintech,19999,6,0.41,False,0,2,0.065670766,Low
CUST11167,7,1,22,55,0,1.0,-0.333,-3.333,-12.667,5.5,30.0,98.5,0,1.291,9.764,27,starter,healthtech,999,2,0.42,False,3,3,0.0028279151,Low
CUST11168,7,0,32,116,0,1.333,-0.333,3.333,5.667,5.0,24.25,115.5,0,1.633,6.344,25,starter,fintech,999,7,0.15,False,3,2,0.0010550186,Low
CUST11169,2,11,22,84,0,-1.0,-1.0,0.333,-9.0,3.75,20.25,96.5,0,1.5,1.708,15,enterprise,edtech,19999,5,0.98,True,0,1,0.96797246,High
CUST11170,3,5,25,95,0,-1.333,0.333,-2.0,-3.0,5.0,24.0,86.5,0,1.826,5.774,33,growth,healthtech,2999,7,0.91,True,1,3,0.74636894,High
CUST11171,3,17,20,72,0,-0.333,1.667,-2.0,-13.667,3.75,25.5,103.5,1,0.957,4.509,52,enterprise,healthtech,19999,1,0.43,False,0,3,0.020418266,Low
CUST11172,5,3,22,75,1,-0.333,-0.667,-1.0,-9.667,4.75,21.75,80.25,1,0.957,4.031,4,growth,healthtech,2999,5,0.41,True,1,3,0.9860561,High
CUST11173,1,5,15,93,0,-1.0,0.0,-1.667,-4.0,3.5,17.25,99.75,0,2.082,2.217,49,growth,edtech,2999,8,0.89,True,1,1,0.9380666,High
CUST11174,2,11,18,59,1,-0.667,1.333,-3.333,-8.333,2.25,19.0,72.0,2,1.258,8.981,30,pro,logistics,7999,5,0.35,True,2,4,0.9900448,High
CUST11175,6,0,13,73,0,0.0,-0.667,-8.667,-13.0,5.75,30.25,91.5,0,0.5,11.871,35,starter,healthtech,999,10,0.79,False,3,3,0.026774513,Low
CUST11176,6,0,23,102,0,0.333,0.0,2.333,19.333,5.5,22.25,99.5,0,1.291,5.909,13,starter,edtech,999,5,0.39,False,3,1,0.0073916772,Low
CUST11177,6,6,15,157,0,0.667,-0.333,-8.0,10.333,4.5,27.5,129.25,0,1.0,9.849,6,growth,saas,2999,2,0.59,False,1,5,0.00081552216,Low
CUST11178,6,2,19,69,0,-1.0,-0.333,0.333,-26.667,5.0,17.5,112.75,1,3.742,3.109,29,starter,fintech,999,9,0.82,False,3,2,0.0058176727,Low
CUST11179,5,1,21,127,0,0.667,-1.333,0.667,0.0,4.25,27.0,115.25,0,0.957,8.756,31,growth,saas,2999,2,0.13,False,1,5,0.00263241,Low
CUST11180,5,15,28,112,0,0.333,-0.333,4.0,-4.0,4.75,21.75,107.75,0,0.5,7.228,33,enterprise,fintech,19999,1,0.95,False,0,2,0.00081459875,Low
CUST11181,7,6,20,93,0,-0.333,0.333,-2.667,-4.0,6.0,26.0,95.0,0,1.826,5.164,4,growth,logistics,2999,5,0.55,False,1,4,0.011300176,Low
CUST11182,5,8,26,94,0,0.333,0.667,2.667,12.0,4.25,22.25,80.0,0,0.957,7.676,40,pro,edtech,7999,1,0.91,False,2,1,0.01272587,Low
CUST11183,3,3,22,124,0,-1.333,0.333,0.667,22.333,6.25,25.5,105.75,0,2.217,6.191,10,starter,ecommerce,999,1,0.68,False,3,0,0.0029505794,Low
CUST11184,7,7,25,131,1,0.667,-0.333,4.333,14.667,6.25,25.75,99.0,2,1.5,10.046,21,growth,healthtech,2999,7,0.3,False,1,3,0.00024901802,Low
CUST11185,5,2,27,79,0,-0.667,-0.667,5.667,4.333,5.0,17.0,81.25,0,1.414,12.463,14,starter,logistics,999,10,0.61,False,3,4,0.049832895,Low
CUST11186,2,6,16,42,0,-0.333,1.0,-5.333,-3.333,3.75,24.75,71.25,0,1.5,6.602,44,starter,edtech,999,6,0.2,True,3,1,0.9925764,High
CUST11187,5,1,19,42,0,1.0,-0.333,-2.333,3.333,4.5,22.0,64.5,1,1.732,6.055,9,starter,ecommerce,999,3,0.17,True,3,0,0.9415328,High
CUST11188,4,5,37,105,0,-1.0,-0.333,1.333,-10.333,4.25,30.0,94.0,0,2.062,6.481,14,growth,logistics,2999,2,0.12,False,1,4,0.041975275,Low
CUST11189,4,14,21,136,0,-0.333,-0.667,1.667,-8.667,4.75,24.25,122.0,1,0.957,8.5,33,enterprise,saas,19999,2,0.91,False,0,5,0.0011200801,Low
CUST11190,6,0,39,99,0,0.0,-0.333,4.0,4.667,4.25,28.75,82.0,1,2.062,7.848,29,starter,logistics,999,9,0.63,False,3,4,0.03968248,Low
CUST11191,7,1,15,154,0,0.667,-0.333,-3.0,22.333,5.25,19.5,110.75,0,1.258,3.873,33,starter,fintech,999,3,0.16,False,3,2,0.00066144776,Low
CUST11192,0,0,12,96,1,-0.667,-0.333,-7.667,13.333,1.5,20.25,67.25,1,1.915,10.112,5,starter,healthtech,999,9,0.9,True,3,3,0.9970981,High
CUST11193,6,0,25,49,0,1.333,-0.333,1.0,0.333,3.0,19.75,62.75,0,2.0,5.123,5,starter,edtech,999,1,0.34,True,3,1,0.9926756,High
CUST11194,4,1,23,64,1,0.333,-0.333,1.0,-7.0,3.25,19.5,76.5,3,0.957,8.963,17,growth,logistics,2999,8,0.52,True,1,4,0.9987608,High
CUST11195,4,3,39,50,0,-0.667,-0.333,3.0,-20.667,5.0,26.75,78.0,0,0.816,10.5,48,starter,logistics,999,10,0.72,False,3,4,0.015586134,Low
CUST11196,7,10,33,154,0,1.333,-0.333,2.333,22.0,4.25,27.75,133.25,0,2.217,8.139,9,pro,saas,7999,3,0.39,False,2,5,0.00011575664,Low
CUST11197,8,5,23,114,0,0.667,-0.333,-2.0,10.667,6.25,24.0,101.75,2,2.363,4.163,27,growth,ecommerce,2999,9,0.53,False,1,0,0.0017581224,Low
CUST11198,3,2,21,101,0,-1.0,0.0,1.0,-4.667,4.75,23.25,118.75,0,1.5,5.56,47,starter,healthtech,999,9,0.79,False,3,3,0.02671051,Low
CUST11199,4,0,26,106,0,-0.667,0.0,-1.667,13.667,4.5,30.25,87.0,0,1.0,4.992,43,starter,healthtech,999,6,0.13,False,3,3,0.03552803,Low
CUST11200,5,3,33,66,1,0.0,0.333,5.0,-19.333,5.25,24.0,102.5,1,1.258,11.343,10,starter,ecommerce,999,10,0.91,False,3,0,0.020017684,Low
CUST11201,6,17,31,83,0,0.0,0.667,-0.333,9.333,4.75,29.75,78.75,0,1.893,3.862,29,enterprise,healthtech,19999,10,0.1,False,0,3,0.002649355,Low
CUST11202,5,5,24,99,0,-0.333,0.333,1.667,-11.0,4.5,26.5,97.25,0,1.291,10.536,13,starter,fintech,999,10,0.4,False,3,2,0.17107098,Low
CUST11203,4,0,23,108,0,0.333,-2.333,-5.667,9.0,4.5,29.25,86.75,1,1.291,12.945,13,starter,saas,999,5,0.99,False,3,5,0.09265651,Low
CUST11204,6,3,32,113,0,-0.333,-0.333,2.0,7.667,6.5,27.75,84.25,0,1.291,2.872,40,growth,logistics,2999,9,0.23,False,1,4,0.004383991,Low
CUST11205,5,2,32,105,0,0.333,-1.0,5.333,19.333,5.0,23.25,79.75,0,1.414,13.549,29,growth,ecommerce,2999,8,0.1,False,1,0,0.0098370435,Low
CUST11206,3,15,24,88,0,-1.0,0.0,-4.333,0.333,5.0,25.5,99.25,0,1.414,8.347,10,enterprise,healthtech,19999,1,0.76,True,0,3,0.9317207,High
CUST11207,3,9,25,71,0,-0.667,0.667,3.333,-14.667,4.0,22.0,115.5,0,1.826,4.967,51,pro,saas,7999,1,0.68,False,2,5,0.0026016084,Low
CUST11208,3,0,15,105,0,-0.667,-0.667,1.667,-3.0,3.5,18.5,98.0,1,1.291,7.234,16,starter,edtech,999,7,0.46,True,3,1,0.9962453,High
CUST11209,4,1,11,105,1,0.0,-0.667,2.667,-13.333,4.0,13.25,116.0,3,0.816,10.012,20,starter,saas,999,10,0.75,True,3,5,0.92628187,High
CUST11210,5,3,24,125,0,-0.667,-1.0,-2.333,6.667,5.25,24.25,101.75,1,1.258,4.992,40,growth,healthtech,2999,5,0.64,False,1,3,0.029036585,Low
CUST11211,1,2,15,105,0,-1.0,0.333,-6.0,-5.0,3.0,25.0,101.25,0,1.414,9.899,11,starter,ecommerce,999,4,0.18,True,3,0,0.9925,High
CUST11212,3,0,17,107,0,-0.667,-1.333,-5.0,-7.333,4.0,23.25,109.5,0,1.155,6.752,8,starter,edtech,999,3,0.66,False,3,1,0.066700585,Low
CUST11213,8,12,27,101,0,1.0,1.667,-1.333,1.0,4.5,24.75,94.75,0,2.646,6.85,4,pro,healthtech,7999,7,0.76,False,2,3,0.010836098,Low
CUST11214,3,10,27,83,1,-0.667,0.333,1.667,-7.667,4.25,24.5,87.25,1,0.957,2.887,42,pro,saas,7999,1,0.26,False,2,5,0.14862923,Low
CUST11215,6,10,18,149,0,0.0,-0.333,-3.333,25.0,6.25,20.0,125.75,0,0.5,5.416,17,pro,logistics,7999,10,0.97,False,2,4,2.7802193e-05,Low
CUST11216,4,9,6,63,0,-0.333,0.333,-7.667,-17.333,4.5,20.0,83.25,0,0.577,11.576,20,pro,ecommerce,7999,5,0.95,True,2,0,0.9014627,High
CUST11217,7,5,17,43,0,1.0,-1.0,-5.667,-12.333,6.0,26.75,83.5,0,1.414,7.274,13,growth,fintech,2999,4,0.26,False,1,2,0.005478168,Low
CUST11218,7,3,22,115,0,1.0,-0.333,-0.333,9.667,5.25,27.5,99.0,0,2.062,7.326,23,growth,logistics,2999,8,0.58,False,1,4,0.00032289146,Low
CUST11219,5,6,29,75,0,0.333,0.0,-5.0,-9.667,4.75,32.25,84.0,0,0.957,7.89,29,pro,ecommerce,7999,3,0.13,False,2,0,0.011721864,Low
CUST11220,7,4,21,76,0,1.333,-0.667,-1.667,7.667,4.75,29.75,99.5,0,2.062,7.544,35,growth,saas,2999,9,0.69,False,1,5,0.00079753745,Low
CUST11221,6,3,23,134,0,0.0,0.333,-0.333,8.333,5.25,24.5,138.5,1,0.957,3.873,12,starter,fintech,999,8,0.78,False,3,2,0.0008695832,Low
CUST11222,1,2,13,61,0,-0.667,0.333,-2.0,-7.667,2.25,19.75,65.5,0,0.957,7.89,6,starter,healthtech,999,4,0.15,True,3,3,0.9980983,High
CUST11223,2,4,40,80,0,-0.667,-2.0,7.0,-6.0,3.25,26.0,84.25,0,0.957,10.165,6,growth,fintech,2999,10,0.77,False,1,2,0.07872124,Low
CUST11224,2,6,21,33,0,-1.333,-1.667,-2.333,-28.333,2.75,28.0,77.25,0,2.217,5.099,21,pro,healthtech,7999,2,0.12,True,2,3,0.975398,High
CUST11225,4,4,32,99,1,0.333,1.333,1.667,-15.667,4.0,23.25,103.75,1,1.414,11.701,51,starter,edtech,999,4,0.21,True,3,1,0.8889277,High
CUST11226,4,8,27,134,0,-0.667,0.667,0.333,9.0,5.5,29.5,113.25,1,1.291,5.066,13,growth,logistics,2999,7,0.19,False,1,4,0.00081572623,Low
CUST11227,4,8,35,82,0,1.0,-0.333,4.667,-21.333,4.25,31.0,104.25,0,2.363,6.683,9,growth,edtech,2999,10,0.29,False,1,1,0.011536896,Low
CUST11228,5,6,32,114,0,-0.333,0.333,3.333,30.0,5.0,28.25,84.0,0,0.816,8.18,48,growth,ecommerce,2999,5,0.67,False,1,0,0.0011997814,Low
CUST11229,2,5,36,20,0,-0.333,0.667,6.0,-30.0,3.5,30.5,76.5,1,1.291,10.149,25,starter,fintech,999,1,0.99,True,3,2,0.5013376,Medium
CUST11230,6,1,19,66,0,0.0,0.333,-0.667,-8.333,5.75,24.75,90.25,0,0.5,5.56,20,starter,ecommerce,999,10,0.22,False,3,0,0.028815884,Low
CUST11231,4,3,22,79,0,-1.0,0.0,0.667,1.0,4.0,23.75,87.0,0,2.16,6.238,47,starter,ecommerce,999,1,0.89,True,3,0,0.9875995,High
CUST11232,3,1,11,66,0,-0.333,-0.333,-4.667,-11.667,3.5,15.0,66.25,0,1.291,7.118,38,starter,edtech,999,4,0.45,True,3,1,0.99983394,High
CUST11233,5,6,35,90,0,0.667,0.333,2.667,19.0,3.25,25.0,65.0,0,1.708,8.679,27,growth,healthtech,2999,1,0.37,True,1,3,0.91360015,High
CUST11234,4,7,32,81,0,-0.333,0.0,5.667,-0.333,4.75,25.5,91.25,0,1.708,7.853,12,growth,saas,2999,8,0.66,False,1,5,0.1010719,Low
CUST11235,5,2,15,95,0,0.333,0.333,-2.667,-19.333,5.0,21.75,114.25,0,1.414,6.994,20,starter,ecommerce,999,7,0.67,False,3,0,0.029549735,Low
CUST11236,4,0,16,111,0,-0.333,-1.333,-2.333,10.667,4.5,20.75,91.0,1,1.291,4.031,47,starter,edtech,999,1,0.36,True,3,1,0.98607856,High
